,label,text
138,0,"Bill can well imagine the more he eats, the fatter getting."
797,1,Mary desired to go abroad.
5539,1,"I'm worrying, more than thinking."
2506,1,Philippa cried herself to sleep.
807,0,Mary considered his to have loved her.
6137,0,Was been hit by Bill by the baseball.
309,1,John saw the man in the room.
4364,1,We expect the dentist to examine us.
297,0,"The harder it rains, the faster who runs?"
5066,1,I made the settlement of the matter my objective.
5251,1,He continued writing poems.
753,0,They represented seriously Mary as a genuine linguist.
4217,1,The crew have both agreed to change sponsor.
7058,0,I was trying and buying some whiskey.
2401,1,I filled the pail with water.
3668,0,The squirrel is right angry.
5079,1,It was to the student that the teacher gave the best advice.
3687,1,No doubt that he was forced to leave his family against his will.
170,1,"The more obnoxious Fred is, the less attention you should pay to him."
7460,1,Shouldn't Mary taste the soup?
7366,1,I covered the bread with butter.
1270,0,Which trombone did the nurse polish and?
3435,0,Kim fond of Lee.
6090,1,I do not love peanut butter.
3106,1,Cynthia gobbled the pizza down .
5902,1,It rained.
3821,1,John promised Bill to leave tomorrow morning.
4566,0,The roof is leaked.
7973,1,That Plato loved Aster was obvious.
1381,1,The bed which Tom slept on was hard.
5405,0,I've known more of a man than Frank.
690,0,John perfectly learned French immediately.
8402,1,What did you say (that) the poet had written?
4213,1,Most of her free time was spent attending concerts and plays or visiting museums and art galleries.
2297,0,Martha carved the piece of wood from a branch into a toy.
5661,0,I ate apple.
2317,0,Bill married with Kathy.
5803,0,Two or boring books take a very long time to read.
5134,1,It was then when we all went to bed.
8055,1,The bear sniffs
648,0,The cup knocked the stone apart.
1676,1,This hat I believe that he was wearing.
445,1,What does John think Mary bought?
6358,1,Any student must work hard.
275,0,"The more time that every senator spends with lobbyists, the more likely he succumbs to corruption."
1281,1,I went to the store and have bought some excellent whisky.
462,1,John wants to win.
2645,1,Carla shoveled the snow from the walk.
1193,0,I read that Bill had seen myself.
1570,1,I took it for granted that she was lying.
3429,1,"The ball, a man kicked."
103,0,"The most you want, the least you eat."
4843,1,Why do you think he left?
8507,1,Gilgamesh didn't leave.
951,1,"Joe will go to the store, even though Fred already has."
1191,1,The man who I read a statement about is sick.
4549,1,I am removing the shovel from the shed.
8450,1,Gilgamesh missed Aphrodite
7522,1,the boy likes himself.
1033,1,Mary dates exactly two of the men who know a producer I like.
3268,1,Bill is drying a lot of clothes on the line.
2427,0,This ice cream just melts itself.
4039,1,We told Tom that he should consult an accountant.
8542,1,Jason persuaded Medea to desert her family
3002,0,I admired him a teacher.
2825,1,Paula spanked the naughty child's back.
5875,0,Traci gave the whale.
7084,0,The students and Professor Swansong is meeting in the park.
1304,1,"Tom picked these grapes, and I washed these grapes, and Suzie will prepare these grapes."
5890,1,Stacy came directly from linguistics class.
5793,1,the book of poems and of fiction from Blackwell takes a very long time to read.
5163,1,Was it for this that we suffered and toiled?
5702,1,The big boy was kissed by the drooling dog.
5475,1,A taller man than Bill is here.
7802,1,I ate fruit
374,1,"Mary will believe Susan, and you will Bob."
7493,1,Mary send a book.
8464,0,The consul's gift of himself to the gladiator.
7138,0,Her will put a picture of Bill on your desk before tomorrow.
5497,1,So eminent a scholar as Dr. Lucille Hein was here.
4644,1,The car will have been being driven.
3442,1,Some sentences can go on.
6559,0,John saw more horses than Bill saw cows or Pete talked to.
7578,0,I like Mary and she does too.
3045,1,Ellen told Helen a story.
7128,0,The snake clever disappeared into a hole in the ground.
1288,1,She's gone and ruined her dress now.
665,1,John regards professors as strange and politicians as creepy.
2592,1,Jessica sprayed paint under the table.
8331,1,No one wanted any cake.
4486,1,Kim regrets never having seen the movie.
869,0,"Mary claimed that eating cabbage, Holly started."
5190,1,Every poodle gives live birth.
1913,1,Bartlett and Toni danced.
6984,1,"If Fiona is here by 5 o'clock, we can go to the party."
2222,1,for discussion of the same phenomenon in Russian.
5373,1,John eats more.
2782,1,Steve tossed the softball.
3258,0,Jennifer baked at the potatoes.
5611,1,I expect to more than double my profits.
4965,0,Which professor did they meet someone who knows?
90,1,John coughed himself awake on the bank of the lake where he and Bill had their play.
2637,1,Brian wiped the fingerprints from under the cupboard.
7314,1,I said that.
4888,0,the person stand on my foot is heavy.
3231,1,The builders destroyed the warehouse with explosives.
38,1,They made him president.
5603,1,Who do you think will question Seamus first?
907,1,Every picture of itself arrived.
5193,1,Every man who has any matches is happy.
6012,0,He always might eats deep fried muffins.
6651,1,Barbara handed them to Alan on Tuesday.
5031,1,Who is Kim eager to recommend?
3916,1,John met a student in the park.
8423,1,Anson saw Anson.
7703,1,Paul had eighty eight billion sixty three million forty-four thousand nine hundred at
8260,1,I arranged for him to see her.
1354,0,By which Greek authors does he have books?
6388,1,John put carrots from his garden in the salad.
3842,1,They elected him America's 31st President.
2837,1,Alison poked the cloth.
4351,0,There are only one chemical substance involved in nerve transmission.
7051,1,I have gone and bought some whiskey.
5409,1,John eats so much.
476,1,Did he try to ever be attentive to the needs of students?
2155,1,Carla hit at the door.
873,0,Lilly recounted a story to remember because Holly had also recounted a story to.
1745,1,"Although Dick is handsome, I'm still going marry Herman."
2309,1,Harriet alternated folk songs with pop songs.
3579,1,It is crucial for John to show an interest.
4752,0,Which man did you talk?
6537,0,Who did you arrange for to come?
7650,1,to hurt oneself is stupid.
2922,1,The jeweller printed the name onto the cup.
203,1,"The richer John gets, the more geniuses John meets."
3927,1,The present king of country music is more popular than the last one.
488,0,There is too likely to be a riot to be a serious discussion of the issues.
6991,1,That was a rude remark and in very bad taste.
521,1,Fruit hit the ground from the tree.
4332,0,Under the bed wants to be a fun place to hide.
2541,0,I put the table with the books.
5526,1,Jack ate more of this than he ate of that.
372,1,"Kathy likes astronomy, but she doesn't meteorology?"
8037,0,He looked up it
5284,1,How certain that the Mets will win are you?
1209,1,I believed the claim that Otto was wearing this hat.
2340,1,Mira blamed the accident on Terry.
7507,1,He took his umbrella.
7687,1,John believes that Bill slept.
755,1,They represented Mary seriously to the dean as a genuine linguist.
7489,1,John was wondering whether to leave.
4432,1,The child was never deceived.
2061,1,The water melted into ice.
3352,1,A serious accident happened yesterday.
3642,0,Lee went to the store and crazy.
3846,1,They parted the best of friends.
8221,1,The flying car hit the tree in the air
1240,0,I made a proposal we squander the money.
5608,0,I expect more than to double my profits.
814,1,There are arriving three men at that station.
1490,1,That a review came out yesterday of this article is catastrophic.
3480,0,few evidence was provided.
7103,1,John didn't give the books to Mary and the papers to Sue.
6519,0,The man I think that chased Fido returned.
8253,1,I climbed right up the tree.
2160,1,Terry touched Bill on the shoulder.
6865,1,Norman Lemming jumped off the cliff and so did William Lemming.
60,1,This building got taller and taller.
2403,1,We sleep five people in each room.
3107,0,Cynthia gobbled .
233,1,So much did you eat that everyone gasped.
1491,0,That a review came out yesterday is catastrophic of this article.
6325,1,Heidi gave a present to herself.
1263,1,You are too flip with people who are jealous of you.
2406,1,The paper incorporates the new results.
6177,1,I know I bought the book you recommended.
3341,1,A solution immediately presented itself.
6871,1,The book is astonishingly boring.
1086,0,"What dl,d John fall asleep and Bill wear?"
4648,1,Ideas are put into children's heads by TV.
8135,1,Merlin is extremely evil.
5181,1,Almost any lawyer could answer that question.
6184,0,What did Bill make the claim that he read in the syntax book?
794,1,Mary tried to go abroad.
116,1,"You get angrier, the more we eat, don't you."
1773,1,Willy is taller than Bill by 7 millimeters.
5361,1,More has happened in the last week than will happen in the next year.
3760,1,John gave the boys the CDs.
7525,1,the girls likes themselves.
4613,0,The guide has been taken John to the library.
5192,1,Every man who has matches is happy.
3724,1,The cat devoured the rat.
1572,1,He'll bring me a hot dog if he sees one.
2180,1,The cup broke.
3969,1,Jane left the book on the table.
4945,1,No student who scored 80 or more in the exam was ever failed.
6220,0,Josh gave Clay carefully a book.
3036,0,Brenda met.
1407,0,Light was made of her indiscretions.
101,1,"When you eat more, you want correspondingly less."
7217,1,John promised us to be gentle.
8483,1,Alison ran
2979,1,I saw Jane run down the street.
7068,1,Either we Americans or I myself will get ourselves in trouble.
5355,0,John is as much intelligent as Mary.
1179,1,Mary has never kissed as tall a man as John.
5653,1,Gabrielle's mother is an axe murderer.
1650,1,Here's a plate for you to make Bob try to begin to force his sister to leave the cookies on.
4966,1,That he has met the professor is extremely unlikely.
5928,0,John placed the flute the violin on the table.
6995,1,Pat was neither recommended for promotion nor under any illusions about what that meant.
6987,1,Pat is either stupid or a liar.
3414,0,The book valued at $200.
370,1,"If you don't believe me, you will the weatherman?"
6596,0,I find it easy to believe - but Joan finds it hard to believe - Tom to be dishonest.
4603,1,Targets can be observed at any angle.
3269,0,Bill is drying the line with a lot of clothes.
438,1,Mickey looked up them.
4512,1,What are you studying nowadays?
3750,1,Thunder frightens the dog.
1981,0,The man who I gave John Ed's picture of was bald.
6541,0,Who did you wonder saw Kim?
5769,1,His yearbook picture gives Tom the creeps.
2229,1,This machine records well.
8527,1,Humans love to eat owners.
5632,1,Zeke ate and cooked the chili.
8200,1,They kicked themselves
1811,1,Sonatas are tough to play on this violin.
178,1,"I don't plan to lock the door, no matter how fancy this hotel is."
2792,1,Steve pelted the squirrels with acorns.
