,label,text
2527,negative,"as predictable as the outcome of a globetrotters-generals game , juwanna mann is even more ludicrous than you'd expect from the guy-in-a-dress genre , and a personal low for everyone involved ."
2528,negative,"sinks into the usual cafeteria goulash of fart jokes , masturbation jokes , and racist japanese jokes ."
2529,negative,"where tom green stages his gags as assaults on america's knee-jerk moral sanctimony , jackass lacks aspirations of social upheaval ."
2530,negative,more of an intriguing curiosity than a gripping thriller .
2531,negative,return to neverland manages to straddle the line between another classic for the company and just another run-of-the-mill disney sequel intended for the home video market .
2532,negative,rarely does a film so graceless and devoid of merit as this one come along .
2533,negative,"it's a thin notion , repetitively stretched out to feature length , awash in self-consciously flashy camera effects , droning house music and flat , flat dialogue ."
2534,negative,"on a certain base level , blue crush delivers what it promises , just not well enough to recommend it ."
2535,negative,"wimps out by going for that pg-13 rating , so the more graphic violence is mostly off-screen and the sexuality is muted ."
2536,negative,"madonna has made herself over so often now , there's apparently nothing left to work with , sort of like michael jackson's nose ."
2537,negative,"never having seen the first two films in the series , i can't compare friday after next to them , but nothing would change the fact that what we have here is a load of clams left in the broiling sun for a good three days ."
2538,negative,"the story is lacking any real emotional impact , and the plot is both contrived and cliched ."
2539,negative,it's a bad action movie because there's no rooting interest and the spectacle is grotesque and boring .
2540,negative,"[soderbergh] tends to place most of the psychological and philosophical material in italics rather than trust an audience's intelligence , and he creates an overall sense of brusqueness ."
2541,negative,so aggressively cheery that pollyana would reach for a barf bag .
2542,negative,"scooby-doo doesn't know if it wants to be a retro-refitting exercise in campy recall for older fans or a silly , nickelodeon-esque kiddie flick ."
2543,negative,"russell lacks the visual panache , the comic touch , and perhaps the budget of sommers's title-bout features ."
2544,negative,highly uneven and inconsistent . . . margarita happy hour kinda resembles the el cheapo margaritas served within .
2545,negative,very stupid and annoying .
2546,negative,a listless and desultory affair .
2547,negative,represents the depths to which the girls-behaving-badly film has fallen .
2548,negative,how inept is serving sara ? it makes even elizabeth hurley seem graceless and ugly .
2549,negative,"jam-packed with literally bruising jokes . every five minutes or so , someone gets clocked ."
2550,negative,wins my vote for 'the 2002 enemy of cinema' award .
2551,negative,"any chekhov is better than no chekhov , but it would be a shame if this was your introduction to one of the greatest plays of the last 100 years ."
2552,negative,"helmer hudlin tries to make a hip comedy , but his dependence on slapstick defeats the possibility of creating a more darkly edged tome ."
2553,negative,"lazy , miserable and smug . this is one of the biggest disappointments of the year ."
2554,negative,formula 51 has dulled your senses faster and deeper than any recreational drug on the market .
2555,negative,apparently writer-director attal thought he need only cast himself and his movie-star wife sitting around in their drawers to justify a film .
2556,negative,"after the setup , the air leaks out of the movie , flattening its momentum with about an hour to go ."
2557,negative,"this is a poster movie , a mediocre tribute to films like them !"
2558,negative,a crude teen-oriented variation on a theme that the playwright craig lucas explored with infinitely more grace and eloquence in his prelude to a kiss .
2559,negative,"the film's darker moments become smoothed over by an overwhelming need to tender inspirational tidings , especially in the last few cloying moments ."
2560,negative,if you recognize zeus ( the dog from snatch ) it will make you wish you were at home watching that movie instead of in the theater watching this one .
2561,negative,"this is the kind of movie that you only need to watch for about thirty seconds before you say to yourself , 'ah , yes , here we have a bad , bad , bad movie . '"
2562,negative,"shanghai ghetto should be applauded for finding a new angle on a tireless story , but you might want to think twice before booking passage ."
